36.397 UE/Lynch
NSROC Attitude Solution
T0: 02/10/2026 10:19:00.0053 UTC

    Time,     YawI,   PitchI,    RollI, RollRateI,    AoA_T,   AngleB,      a11,      a12,      a13,      a21,      a22,      a23,      a31,      a32,      a33,     X_Az,     X_El,     Y_Az,     Y_El,     Z_Az,     Z_El,     F_Az,     F_El,    Latgd,     Long,      Alt
   (sec),    (deg),    (deg),    (deg),     (Hz),    (deg),    (deg),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),      (m)

469.13669453,   -1.017,   19.630,    8.675,    0.621,  165.110,  178.463,  -0.057924,   0.998054,  -0.023075,  -0.202919,   0.010861,   0.979135,   0.977481,   0.061398,   0.201895,  -164.07,    77.82,    89.38,     3.52,    -1.35,    11.65,     4.95,   -63.32,    68.269392,  -147.091214,  171657.39
469.14669561,   -1.017,   19.630,   10.910,    0.620,  165.111,  178.464,  -0.057917,   0.996395,  -0.061983,  -0.202915,   0.049042,   0.977968,   0.977482,   0.069218,   0.199343,  -164.07,    77.82,    87.18,     3.97,    -3.63,    11.50,     4.95,   -63.32,    68.269463,  -147.091197,  171641.09
469.15669570,   -1.016,   19.629,   13.123,    0.615,  165.112,  178.464,  -0.057912,   0.993259,  -0.100413,  -0.202908,   0.086772,   0.975345,   0.977484,   0.076859,   0.196516,  -164.07,    77.82,    85.01,     4.41,    -5.88,    11.33,     4.95,   -63.32,    68.269535,  -147.091181,  171624.79
469.16669478,   -1.016,   19.629,   15.351,    0.618,  165.113,  178.464,  -0.057907,   0.988606,  -0.138939,  -0.202904,   0.124613,   0.971237,   0.977485,   0.084433,   0.193376,  -164.07,    77.82,    82.82,     4.84,    -8.14,    11.15,     4.95,   -63.32,    68.269606,  -147.091164,  171608.49
469.17669586,   -1.016,   19.628,   17.594,    0.623,  165.113,  178.465,  -0.057904,   0.982412,  -0.177524,  -0.202896,   0.162531,   0.965617,   0.977487,   0.091932,   0.189916,  -164.07,    77.82,    80.61,     5.27,   -10.42,    10.95,     4.94,   -63.32,    68.269677,  -147.091147,  171592.19
469.18669494,   -1.016,   19.628,   19.816,    0.619,  165.114,  178.465,  -0.057898,   0.974792,  -0.215472,  -0.202890,   0.199841,   0.958592,   0.977488,   0.099218,   0.186205,  -164.07,    77.82,    78.41,     5.69,   -12.67,    10.73,     4.94,   -63.33,    68.269748,  -147.091130,  171575.89
469.19669502,   -1.015,   19.627,   22.042,    0.618,  165.115,  178.465,  -0.057897,   0.965688,  -0.253168,  -0.202884,   0.236920,   0.950109,   0.977490,   0.106372,   0.182205,  -164.07,    77.82,    76.22,     6.11,   -14.92,    10.50,     4.94,   -63.33,    68.269819,  -147.091114,  171559.59
469.20669611,   -1.016,   19.627,   24.279,    0.619,  165.115,  178.466,  -0.057897,   0.955068,  -0.290675,  -0.202875,   0.273832,   0.940137,   0.977491,   0.113402,   0.177906,  -164.07,    77.82,    74.00,     6.51,   -17.18,    10.25,     4.94,   -63.33,    68.269891,  -147.091097,  171543.27
469.21669519,   -1.015,   19.626,   26.503,    0.618,  165.116,  178.466,  -0.057896,   0.943068,  -0.327521,  -0.202865,   0.310113,   0.928803,   0.977494,   0.120217,   0.173362,  -164.07,    77.82,    71.80,     6.90,   -19.42,     9.98,     4.95,   -63.33,    68.269962,  -147.091080,  171526.95
469.22669527,   -1.016,   19.625,   28.728,    0.619,  165.117,  178.467,  -0.057897,   0.929645,  -0.363879,  -0.202857,   0.345931,   0.916068,   0.977495,   0.126853,   0.168557,  -164.07,    77.82,    69.59,     7.29,   -21.66,     9.70,     4.95,   -63.33,    68.270033,  -147.091064,  171510.63
469.23669435,   -1.016,   19.625,   30.970,    0.623,  165.118,  178.467,  -0.057897,   0.914696,  -0.399973,  -0.202849,   0.381509,   0.901833,   0.977497,   0.133348,   0.163457,  -164.07,    77.82,    67.36,     7.66,   -23.92,     9.41,     4.95,   -63.33,    68.270104,  -147.091047,  171494.31
469.24669543,   -1.016,   19.624,   33.204,    0.620,  165.118,  178.468,  -0.057899,   0.898413,  -0.435318,  -0.202839,   0.416368,   0.886281,   0.977499,   0.139615,   0.158126,  -164.07,    77.82,    65.13,     8.03,   -26.16,     9.10,     4.95,   -63.33,    68.270175,  -147.091030,  171477.99
469.25669452,   -1.016,   19.624,   35.422,    0.616,  165.119,  178.468,  -0.057900,   0.880887,  -0.469772,  -0.202831,   0.450367,   0.869499,   0.977501,   0.145628,   0.152595,  -164.07,    77.82,    62.92,     8.37,   -28.38,     8.78,     4.95,   -63.33,    68.270247,  -147.091014,  171461.69
469.26669460,   -1.016,   19.623,   37.653,    0.619,  165.120,  178.468,  -0.057902,   0.861939,  -0.503695,  -0.202824,   0.483862,   0.851316,   0.977502,   0.151455,   0.146805,  -164.07,    77.82,    60.69,     8.71,   -30.61,     8.44,     4.95,   -63.34,    68.270318,  -147.090997,  171445.39
469.27669568,   -1.016,   19.623,   39.889,    0.621,  165.121,  178.468,  -0.057905,   0.841627,  -0.536946,  -0.202816,   0.516715,   0.831788,   0.977503,   0.157066,   0.140775,  -164.07,    77.82,    58.45,     9.04,   -32.84,     8.09,     4.95,   -63.34,    68.270390,  -147.090981,  171429.09
469.28669476,   -1.016,   19.622,   42.113,    0.619,  165.122,  178.469,  -0.057907,   0.820161,  -0.569195,  -0.202810,   0.548598,   0.811115,   0.977504,   0.162408,   0.134569,  -164.06,    77.82,    56.22,     9.35,   -35.06,     7.73,     4.95,   -63.34,    68.270461,  -147.090964,  171412.79
469.29669484,   -1.017,   19.622,   44.340,    0.619,  165.123,  178.469,  -0.057912,   0.797413,  -0.600648,  -0.202804,   0.579716,   0.789177,   0.977505,   0.167516,   0.128146,  -164.06,    77.82,    53.98,     9.64,   -37.28,     7.36,     4.95,   -63.34,    68.270532,  -147.090947,  171396.49
469.30669392,   -1.017,   19.621,   46.569,    0.619,  165.124,  178.469,  -0.057916,   0.773454,  -0.631201,  -0.202795,   0.609965,   0.766039,   0.977507,   0.172371,   0.121526,  -164.06,    77.82,    51.74,     9.93,   -39.49,     6.98,     4.95,   -63.34,    68.270604,  -147.090931,  171380.18
469.31669501,   -1.017,   19.621,   48.798,    0.619,  165.125,  178.469,  -0.057922,   0.748313,  -0.660812,  -0.202787,   0.639304,   0.741733,   0.977508,   0.176967,   0.114718,  -164.06,    77.83,    49.49,    10.19,   -41.70,     6.59,     4.95,   -63.34,    68.270675,  -147.090914,  171363.85
469.32669509,   -1.018,   19.621,   51.024,    0.619,  165.126,  178.469,  -0.057928,   0.722083,  -0.689376,  -0.202781,   0.667630,   0.716345,   0.977509,   0.181289,   0.107750,  -164.06,    77.83,    47.24,    10.44,   -43.90,     6.19,     4.95,   -63.34,    68.270746,  -147.090898,  171347.53
469.33669417,   -1.018,   19.620,   53.256,    0.620,  165.127,  178.470,  -0.057935,   0.694691,  -0.716972,  -0.202774,   0.695019,   0.689805,   0.977510,   0.185347,   0.100600,  -164.05,    77.83,    44.99,    10.68,   -46.11,     5.77,     4.95,   -63.35,    68.270817,  -147.090881,  171331.22
469.34669525,   -1.019,   19.620,   55.489,    0.619,  165.128,  178.470,  -0.057941,   0.666228,  -0.743494,  -0.202768,   0.721368,   0.662203,   0.977511,   0.189125,   0.093293,  -164.05,    77.83,    42.72,    10.90,   -48.31,     5.35,     4.95,   -63.35,    68.270888,  -147.090864,  171314.89
469.35669433,   -1.019,   19.619,   57.708,    0.617,  165.128,  178.470,  -0.057949,   0.636936,  -0.768736,  -0.202760,   0.746472,   0.633773,   0.977512,   0.192595,   0.085888,  -164.05,    77.83,    40.47,    11.10,   -50.50,     4.93,     4.95,   -63.35,    68.270960,  -147.090848,  171298.57
469.36669442,   -1.020,   19.619,   59.946,    0.619,  165.129,  178.470,  -0.057955,   0.606428,  -0.793023,  -0.202753,   0.770654,   0.604139,   0.977513,   0.195801,   0.078292,  -164.05,    77.83,    38.20,    11.29,   -52.70,     4.49,     4.95,   -63.35,    68.271031,  -147.090831,  171282.25
469.37669350,   -1.020,   19.619,   62.188,    0.623,  165.130,  178.470,  -0.057963,   0.574945,  -0.816136,  -0.202747,   0.793695,   0.573535,   0.977514,   0.198713,   0.070563,  -164.05,    77.83,    35.92,    11.46,   -54.90,     4.05,     4.95,   -63.35,    68.271102,  -147.090815,  171265.94
469.38669458,   -1.021,   19.618,   64.397,    0.619,  165.131,  178.470,  -0.057973,   0.543052,  -0.837696,  -0.202740,   0.815217,   0.542510,   0.977515,   0.201286,   0.062838,  -164.04,    77.83,    33.67,    11.61,   -57.07,     3.60,     4.95,   -63.35,    68.271173,  -147.090798,  171249.61
469.39669466,   -1.021,   19.618,   66.627,    0.620,  165.132,  178.470,  -0.057981,   0.510038,  -0.858196,  -0.202734,   0.835714,   0.510374,   0.977516,   0.203577,   0.054946,  -164.04,    77.83,    31.40,    11.75,   -59.26,     3.15,     4.95,   -63.35,    68.271244,  -147.090781,  171233.29
469.40669374,   -1.022,   19.617,   68.870,    0.620,  165.132,  178.470,  -0.057993,   0.476067,  -0.877495,  -0.202727,   0.855044,   0.477285,   0.977516,   0.205572,   0.046925,  -164.04,    77.83,    29.11,    11.86,   -61.46,     2.69,     4.95,   -63.35,    68.271316,  -147.090765,  171216.98
469.41669483,   -1.023,   19.617,   71.100,    0.620,  165.133,  178.470,  -0.058002,   0.441560,  -0.895355,  -0.202723,   0.872970,   0.443653,   0.977517,   0.207241,   0.038881,  -164.03,    77.83,    26.83,    11.96,   -63.64,     2.23,     4.95,   -63.36,    68.271387,  -147.090748,  171200.65
469.42669391,   -1.023,   19.617,   73.322,    0.619,  165.134,  178.470,  -0.058014,   0.406505,  -0.911805,  -0.202718,   0.889518,   0.409467,   0.977517,   0.208594,   0.030802,  -164.03,    77.83,    24.56,    12.04,   -65.82,     1.77,     4.95,   -63.36,    68.271458,  -147.090732,  171184.34
469.43669399,   -1.024,   19.617,   75.563,    0.623,  165.135,  178.470,  -0.058025,   0.370530,  -0.927006,  -0.202712,   0.904853,   0.374364,   0.977518,   0.209638,   0.022606,  -164.03,    77.83,    22.27,    12.10,   -68.01,     1.30,     4.95,   -63.36,    68.271529,  -147.090715,  171168.02
469.44669507,   -1.025,   19.616,   77.791,    0.620,  165.136,  178.470,  -0.058039,   0.334221,  -0.940706,  -0.202707,   0.918720,   0.338916,   0.977518,   0.210358,   0.014427,  -164.02,    77.83,    19.99,    12.14,   -70.19,     0.83,     4.95,   -63.36,    68.271600,  -147.090698,  171151.69
469.45669415,   -1.025,   19.616,   80.012,    0.617,  165.137,  178.470,  -0.058049,   0.297509,  -0.952952,  -0.202702,   0.931166,   0.303055,   0.977518,   0.210758,   0.006252,  -164.02,    77.83,    17.72,    12.17,   -72.36,     0.36,     4.95,   -63.36,    68.271672,  -147.090682,  171135.38
469.46669424,   -1.026,   19.616,   82.244,    0.619,  165.138,  178.470,  -0.058061,   0.260160,  -0.963818,  -0.202698,   0.942265,   0.266553,   0.977519,   0.210840,  -0.001975,  -164.02,    77.83,    15.43,    12.17,   -74.54,    -0.11,     4.95,   -63.36,    68.271743,  -147.090665,  171119.06
469.47669332,   -1.027,   19.616,   84.483,    0.622,  165.138,  178.470,  -0.058073,   0.222299,  -0.973247,  -0.202693,   0.951961,   0.229532,   0.977519,   0.210600,  -0.010225,  -164.01,    77.83,    13.14,    12.16,   -76.73,    -0.59,     4.95,   -63.36,    68.271814,  -147.090648,  171102.74
469.48669440,   -1.028,   19.615,   86.703,    0.619,  165.139,  178.470,  -0.058087,   0.184427,  -0.981128,  -0.202690,   0.960139,   0.192482,   0.977519,   0.210046,  -0.018390,  -164.01,    77.83,    10.87,    12.13,   -78.90,    -1.05,     4.95,   -63.36,    68.271885,  -147.090631,  171086.41
469.49669348,   -1.029,   19.615,   88.931,    0.619,  165.140,  178.469,  -0.058101,   0.146148,  -0.987555,  -0.202688,   0.966896,   0.155015,   0.977518,   0.209172,  -0.026555,  -164.00,    77.83,     8.60,    12.07,   -81.08,    -1.52,     4.95,   -63.36,    68.271956,  -147.090615,  171070.10
469.50669356,   -1.029,   19.615,   91.169,    0.620,  165.142,  178.469,  -0.058115,   0.107466,  -0.992509,  -0.202687,   0.972213,   0.117136,   0.977518,   0.207976,  -0.034718,  -164.00,    77.83,     6.31,    12.00,   -83.27,    -1.99,     4.95,   -63.37,    68.272028,  -147.090598,  171053.76
469.51669465,   -1.030,   19.615,   93.396,    0.619,  165.143,  178.469,  -0.058131,   0.068810,  -0.995935,  -0.202684,   0.976031,   0.079265,   0.977517,   0.206468,  -0.042791,  -164.00,    77.83,     4.03,    11.92,   -85.45,    -2.45,     4.95,   -63.37,    68.272099,  -147.090581,  171037.42
469.52669373,   -1.031,   19.615,   95.626,    0.620,  165.145,  178.468,  -0.058146,   0.030006,  -0.997857,  -0.202681,   0.978376,   0.041231,   0.977517,   0.204644,  -0.050807,  -163.99,    77.83,     1.76,    11.81,   -87.63,    -2.91,     4.95,   -63.37,    68.272171,  -147.090565,  171021.08
469.53669381,   -1.032,   19.615,   97.859,    0.621,  165.147,  178.468,  -0.058162,  -0.008909,  -0.998267,  -0.202680,   0.979240,   0.003070,   0.977516,   0.202507,  -0.058760,  -163.99,    77.83,    -0.52,    11.68,   -89.82,    -3.37,     4.95,   -63.37,    68.272242,  -147.090548,  171004.74
469.54669289,   -1.033,   19.615,  100.088,    0.620,  165.148,  178.467,  -0.058178,  -0.047729,  -0.997165,  -0.202681,   0.978619,  -0.035016,   0.977515,   0.200069,  -0.066608,  -163.98,    77.83,    -2.79,    11.54,   -92.01,    -3.82,     4.95,   -63.37,    68.272313,  -147.090531,  170988.40
469.55669397,   -1.034,   19.615,  102.311,    0.617,  165.150,  178.467,  -0.058196,  -0.086364,  -0.994562,  -0.202682,   0.976525,  -0.072938,   0.977514,   0.197335,  -0.074334,  -163.98,    77.83,    -5.05,    11.38,   -94.19,    -4.26,     4.95,   -63.37,    68.272385,  -147.090515,  170972.06
469.56669406,   -1.035,   19.615,  104.543,    0.619,  165.150,  178.466,  -0.058210,  -0.125044,  -0.990442,  -0.202683,   0.972942,  -0.110922,   0.977513,   0.194289,  -0.081979,  -163.98,    77.83,    -7.32,    11.20,   -96.39,    -4.70,     4.95,   -63.38,    68.272456,  -147.090498,  170955.72
469.57669314,   -1.036,   19.616,  106.780,    0.621,  165.151,  178.466,  -0.058227,  -0.163608,  -0.984806,  -0.202685,   0.967871,  -0.148811,   0.977511,   0.190941,  -0.089518,  -163.97,    77.83,    -9.59,    11.01,   -98.59,    -5.14,     4.95,   -63.38,    68.272527,  -147.090481,  170939.38
469.58669422,   -1.037,   19.616,  109.004,    0.620,  165.152,  178.465,  -0.058243,  -0.201720,  -0.977710,  -0.202688,   0.961363,  -0.186273,   0.977510,   0.187321,  -0.096879,  -163.97,    77.83,   -11.85,    10.80,  -100.79,    -5.56,     4.95,   -63.38,    68.272598,  -147.090464,  170923.04
469.59669330,   -1.038,   19.616,  111.231,    0.619,  165.153,  178.465,  -0.058261,  -0.239555,  -0.969133,  -0.202691,   0.953400,  -0.223481,   0.977508,   0.183414,  -0.104102,  -163.96,    77.83,   -14.10,    10.57,  -102.99,    -5.98,     4.95,   -63.38,    68.272669,  -147.090448,  170906.70
469.60669338,   -1.039,   19.616,  113.466,    0.620,  165.155,  178.464,  -0.058279,  -0.277166,  -0.959053,  -0.202696,   0.943960,  -0.260487,   0.977506,   0.179215,  -0.111193,  -163.96,    77.82,   -16.36,    10.32,  -105.20,    -6.38,     4.95,   -63.38,    68.272741,  -147.090431,  170890.36
469.61669247,   -1.040,   19.617,  115.696,    0.620,  165.156,  178.463,  -0.058296,  -0.314287,  -0.947536,  -0.202700,   0.933106,  -0.297029,   0.977504,   0.174750,  -0.118103,  -163.95,    77.82,   -18.61,    10.06,  -107.40,    -6.78,     4.95,   -63.38,    68.272812,  -147.090414,  170874.02
469.62669355,   -1.041,   19.617,  117.914,    0.619,  165.158,  178.463,  -0.058312,  -0.350724,  -0.934662,  -0.202703,   0.920911,  -0.332918,   0.977503,   0.170045,  -0.124793,  -163.95,    77.82,   -20.85,     9.79,  -109.61,    -7.17,     4.95,   -63.38,    68.272883,  -147.090398,  170857.68
469.63669363,   -1.042,   19.617,  120.147,    0.621,  165.159,  178.462,  -0.058328,  -0.386885,  -0.920281,  -0.202708,   0.907236,  -0.368554,   0.977501,   0.165051,  -0.131342,  -163.95,    77.82,   -23.10,     9.50,  -111.83,    -7.55,     4.95,   -63.38,    68.272954,  -147.090381,  170841.34
469.64669271,   -1.043,   19.618,  122.385,    0.620,  165.161,  178.461,  -0.058346,  -0.422531,  -0.904469,  -0.202714,   0.892151,  -0.403700,   0.977498,   0.159794,  -0.137706,  -163.94,    77.82,   -25.34,     9.19,  -114.05,    -7.92,     4.95,   -63.38,    68.273025,  -147.090364,  170825.00
469.65669379,   -1.044,   19.618,  124.613,    0.618,  165.163,  178.460,  -0.058363,  -0.457377,  -0.887355,  -0.202719,   0.875781,  -0.438078,   0.977496,   0.154316,  -0.143832,  -163.94,    77.82,   -27.58,     8.88,  -116.28,    -8.27,     4.95,   -63.39,    68.273097,  -147.090348,  170808.65
469.66669288,   -1.045,   19.619,  126.840,    0.619,  165.165,  178.459,  -0.058381,  -0.491508,  -0.868914,  -0.202727,   0.858100,  -0.471770,   0.977493,   0.148610,  -0.149739,  -163.93,    77.82,   -29.80,     8.55,  -118.50,    -8.61,     4.95,   -63.39,    68.273168,  -147.090331,  170792.29
469.67669296,   -1.046,   19.619,  129.076,    0.621,  165.167,  178.458,  -0.058399,  -0.525039,  -0.849072,  -0.202733,   0.839038,  -0.504891,   0.977491,   0.142650,  -0.155442,  -163.93,    77.82,   -32.04,     8.20,  -120.74,    -8.94,     4.95,   -63.39,    68.273239,  -147.090315,  170775.93
469.68669404,   -1.047,   19.620,  131.302,    0.620,  165.168,  178.458,  -0.058415,  -0.557638,  -0.828026,  -0.202740,   0.818784,  -0.537112,   0.977489,   0.136499,  -0.160885,  -163.93,    77.82,   -34.26,     7.85,  -122.97,    -9.26,     4.95,   -63.39,    68.273310,  -147.090298,  170759.57
469.69669312,   -1.048,   19.620,  133.525,    0.618,  165.170,  178.457,  -0.058432,  -0.589336,  -0.805772,  -0.202748,   0.797335,  -0.568463,   0.977486,   0.130152,  -0.166077,  -163.92,    77.82,   -36.47,     7.48,  -125.20,    -9.56,     4.95,   -63.39,    68.273381,  -147.090281,  170743.21
469.70669321,   -1.048,   19.621,  135.759,    0.619,  165.172,  178.456,  -0.058448,  -0.620299,  -0.782185,  -0.202757,   0.774570,  -0.599109,   0.977483,   0.123576,  -0.171042,  -163.92,    77.82,   -38.69,     7.10,  -127.45,    -9.85,     4.95,   -63.39,    68.273453,  -147.090265,  170726.86
469.71669229,   -1.049,   19.621,  137.990,    0.620,  165.174,  178.455,  -0.058466,  -0.650285,  -0.757437,  -0.202767,   0.750654,  -0.628811,   0.977480,   0.116819,  -0.175744,  -163.92,    77.82,   -40.90,     6.71,  -129.70,   -10.12,     4.95,   -63.39,    68.273524,  -147.090248,  170710.52
469.72669337,   -1.051,   19.622,  140.216,    0.619,  165.175,  178.454,  -0.058486,  -0.679211,  -0.731609,  -0.202779,   0.725668,  -0.657485,   0.977476,   0.109901,  -0.180171,  -163.91,    77.82,   -43.11,     6.31,  -131.95,   -10.38,     4.95,   -63.40,    68.273595,  -147.090232,  170694.18
469.73669245,   -1.051,   19.623,  142.447,    0.620,  165.177,  178.452,  -0.058502,  -0.707178,  -0.704611,  -0.202791,   0.699522,  -0.685234,   0.977473,   0.102801,  -0.184332,  -163.91,    77.82,   -45.31,     5.90,  -134.20,   -10.62,     4.95,   -63.40,    68.273666,  -147.090215,  170677.84
469.74669253,   -1.052,   19.624,  144.680,    0.620,  165.179,  178.451,  -0.058519,  -0.734101,  -0.676514,  -0.202803,   0.672286,  -0.711971,   0.977469,   0.095535,  -0.188220,  -163.90,    77.81,   -47.52,     5.48,  -136.46,   -10.85,     4.95,   -63.40,    68.273737,  -147.090198,  170661.50
469.75669362,   -1.053,   19.624,  146.901,    0.617,  165.181,  178.450,  -0.058537,  -0.759772,  -0.647549,  -0.202817,   0.644184,  -0.737490,   0.977465,   0.088163,  -0.191803,  -163.90,    77.81,   -49.71,     5.06,  -138.72,   -11.06,     4.95,   -63.40,    68.273809,  -147.090182,  170645.15
469.76669270,   -1.054,   19.625,  149.131,    0.619,  165.183,  178.449,  -0.058553,  -0.784395,  -0.617492,  -0.202829,   0.614999,  -0.761995,   0.977462,   0.080628,  -0.195108,  -163.90,    77.81,   -51.90,     4.62,  -140.98,   -11.25,     4.95,   -63.40,    68.273880,  -147.090165,  170628.79
469.77669278,   -1.055,   19.626,  151.369,    0.622,  165.186,  178.448,  -0.058571,  -0.807908,  -0.586391,  -0.202845,   0.584777,  -0.785423,   0.977458,   0.072944,  -0.198131,  -163.89,    77.81,   -54.10,     4.18,  -143.26,   -11.43,     4.95,   -63.40,    68.273952,  -147.090148,  170612.43
