36.398 UE/Lynch
NSROC Attitude Solution
T0: 02/10/2026 10:19:30.4242 UTC

    Time,     YawI,   PitchI,    RollI, RollRateI,    AoA_T,   AngleB,      a11,      a12,      a13,      a21,      a22,      a23,      a31,      a32,      a33,     X_Az,     X_El,     Y_Az,     Y_El,     Z_Az,     Z_El,     F_Az,     F_El,    Latgd,     Long,      Alt
115.04324429,    2.404,   20.441,  -34.901,    0.604,   38.136,  177.671,  -0.033771,   0.541166,   0.840237,  -0.172549,  -0.831249,   0.528442,   0.984422,  -0.127137,   0.121450,  -168.93,    79.87,   146.93,    -7.30,    57.83,     6.98,    17.21,    61.95,    65.803588,  -146.981564,  191190.93
115.05324343,    2.404,   20.441,  -32.729,    0.603,   38.137,  177.671,  -0.033767,   0.572616,   0.819128,  -0.172554,  -0.810628,   0.559560,   0.984421,  -0.122450,   0.126180,  -168.93,    79.87,   144.76,    -7.03,    55.66,     7.25,    17.21,    61.95,    65.803658,  -146.981512,  191206.57
115.06324457,    2.405,   20.441,  -30.567,    0.603,   38.139,  177.671,  -0.033762,   0.603103,   0.796948,  -0.172560,  -0.788945,   0.589736,   0.984420,  -0.117611,   0.130708,  -168.93,    79.87,   142.60,    -6.75,    53.50,     7.51,    17.21,    61.94,    65.803727,  -146.981460,  191222.19
115.07324471,    2.405,   20.441,  -28.398,    0.603,   38.141,  177.671,  -0.033757,   0.632833,   0.773552,  -0.172568,  -0.766059,   0.619172,   0.984419,  -0.112589,   0.135066,  -168.93,    79.87,   140.44,    -6.46,    51.33,     7.76,    17.21,    61.94,    65.803796,  -146.981407,  191237.81
115.08324585,    2.406,   20.441,  -26.214,    0.604,   38.142,  177.672,  -0.033750,   0.661850,   0.748876,  -0.172576,  -0.741907,   0.647913,   0.984418,  -0.107371,   0.139259,  -168.93,    79.87,   138.26,    -6.16,    49.13,     8.00,    17.21,    61.94,    65.803866,  -146.981355,  191253.43
115.09324499,    2.406,   20.441,  -24.046,    0.602,   38.144,  177.672,  -0.033742,   0.689710,   0.723299,  -0.172583,  -0.716860,   0.675519,   0.984417,  -0.102036,   0.143220,  -168.94,    79.87,   136.11,    -5.86,    46.96,     8.23,    17.21,    61.94,    65.803935,  -146.981302,  191269.05
115.10324514,    2.407,   20.442,  -21.885,    0.603,   38.146,  177.672,  -0.033733,   0.716489,   0.696782,  -0.172592,  -0.690881,   0.702065,   0.984416,  -0.096576,   0.146966,  -168.94,    79.87,   133.96,    -5.54,    44.78,     8.45,    17.21,    61.94,    65.804004,  -146.981250,  191284.68
115.11324628,    2.408,   20.442,  -19.707,    0.605,   38.147,  177.672,  -0.033725,   0.742443,   0.669060,  -0.172601,  -0.663709,   0.727804,   0.984414,  -0.090935,   0.150530,  -168.94,    79.87,   131.80,    -5.22,    42.59,     8.66,    17.21,    61.94,    65.804074,  -146.981198,  191300.32
115.12324642,    2.408,   20.442,  -17.530,    0.603,   38.148,  177.672,  -0.033719,   0.767317,   0.640381,  -0.172609,  -0.635588,   0.752486,   0.984413,  -0.085163,   0.153877,  -168.95,    79.87,   129.64,    -4.89,    40.40,     8.85,    17.21,    61.94,    65.804143,  -146.981145,  191315.96
115.13324556,    2.409,   20.442,  -15.366,    0.601,   38.150,  177.673,  -0.033709,   0.790950,   0.610951,  -0.172621,  -0.606719,   0.775947,   0.984411,  -0.079306,   0.156986,  -168.95,    79.87,   127.49,    -4.55,    38.22,     9.03,    17.21,    61.94,    65.804212,  -146.981093,  191331.60
115.14324670,    2.410,   20.443,  -13.193,    0.603,   38.151,  177.673,  -0.033701,   0.813544,   0.580526,  -0.172630,  -0.576864,   0.798390,   0.984410,  -0.073309,   0.159883,  -168.95,    79.87,   125.34,    -4.20,    36.02,     9.20,    17.21,    61.93,    65.804281,  -146.981040,  191347.24
115.15324684,    2.411,   20.443,  -11.015,    0.605,   38.153,  177.673,  -0.033691,   0.835012,   0.549199,  -0.172639,  -0.546113,   0.819729,   0.984409,  -0.067196,   0.162555,  -168.96,    79.87,   123.19,    -3.85,    33.82,     9.36,    17.21,    61.93,    65.804351,  -146.980988,  191362.87
115.16324598,    2.412,   20.443,   -8.855,    0.603,   38.155,  177.674,  -0.033680,   0.855119,   0.517336,  -0.172651,  -0.514825,   0.839730,   0.984407,  -0.061037,   0.164977,  -168.96,    79.87,   121.05,    -3.50,    31.64,     9.50,    17.21,    61.93,    65.804420,  -146.980936,  191378.49
115.17324713,    2.413,   20.443,   -6.693,    0.600,   38.157,  177.674,  -0.033667,   0.874022,   0.484718,  -0.172662,  -0.482787,   0.858548,   0.984406,  -0.054788,   0.167164,  -168.97,    79.87,   118.92,    -3.14,    29.45,     9.62,    17.21,    61.93,    65.804489,  -146.980884,  191394.11
115.18324727,    2.414,   20.443,   -4.510,    0.603,   38.159,  177.674,  -0.033655,   0.891853,   0.451073,  -0.172673,  -0.449730,   0.876315,   0.984404,  -0.048396,   0.169134,  -168.97,    79.87,   116.76,    -2.77,    27.24,     9.74,    17.21,    61.93,    65.804559,  -146.980831,  191409.73
115.19324841,    2.415,   20.444,   -2.341,    0.603,   38.161,  177.674,  -0.033642,   0.908284,   0.416999,  -0.172681,  -0.416243,   0.892705,   0.984403,  -0.041975,   0.170847,  -168.98,    79.87,   114.62,    -2.41,    25.04,     9.84,    17.21,    61.93,    65.804628,  -146.980779,  191425.35
115.20324755,    2.416,   20.444,   -0.187,    0.602,   38.163,  177.674,  -0.033628,   0.923307,   0.382589,  -0.172691,  -0.382416,   0.907709,   0.984402,  -0.035545,   0.172306,  -168.98,    79.87,   112.50,    -2.04,    22.85,     9.92,    17.21,    61.93,    65.804697,  -146.980727,  191440.97
115.21324769,    2.417,   20.444,    1.984,    0.603,   38.164,  177.674,  -0.033615,   0.937138,   0.347337,  -0.172702,  -0.347752,   0.921544,   0.984400,  -0.029008,   0.173535,  -168.99,    79.87,   110.36,    -1.66,    20.65,     9.99,    17.21,    61.92,    65.804767,  -146.980675,  191456.57
115.22324883,    2.418,   20.444,    4.167,    0.603,   38.166,  177.674,  -0.033599,   0.949684,   0.311402,  -0.172712,  -0.312408,   0.934116,   0.984399,  -0.022398,   0.174518,  -168.99,    79.87,   108.21,    -1.28,    18.44,    10.05,    17.21,    61.92,    65.804836,  -146.980622,  191472.17
115.23324897,    2.419,   20.444,    6.322,    0.599,   38.167,  177.675,  -0.033583,   0.960723,   0.275471,  -0.172724,  -0.277058,   0.945201,   0.984398,  -0.015837,   0.175244,  -169.00,    79.87,   106.09,    -0.91,    16.25,    10.09,    17.21,    61.92,    65.804905,  -146.980570,  191487.77
115.24324812,    2.420,   20.444,    8.479,    0.601,   38.169,  177.675,  -0.033565,   0.970409,   0.239122,  -0.172734,  -0.241289,   0.954957,   0.984396,  -0.009251,   0.175722,  -169.00,    79.87,   103.96,    -0.53,    14.06,    10.12,    17.21,    61.92,    65.804974,  -146.980517,  191503.37
115.25324926,    2.422,   20.444,   10.656,    0.605,   38.170,  177.675,  -0.033548,   0.978791,   0.202096,  -0.172745,  -0.204845,   0.963430,   0.984395,  -0.002590,   0.175954,  -169.01,    79.86,   101.82,    -0.15,    11.85,    10.13,    17.21,    61.92,    65.805043,  -146.980465,  191518.98
115.26324940,    2.423,   20.445,   12.819,    0.602,   38.172,  177.675,  -0.033531,   0.985718,   0.165030,  -0.172758,  -0.168354,   0.970470,   0.984393,   0.004030,   0.175936,  -169.02,    79.86,    99.69,     0.23,     9.65,    10.13,    17.21,    61.92,    65.805113,  -146.980413,  191534.60
115.27325054,    2.424,   20.445,   14.975,    0.599,   38.174,  177.675,  -0.033510,   0.991228,   0.127841,  -0.172772,  -0.131732,   0.976113,   0.984392,   0.010622,   0.175671,  -169.02,    79.86,    97.57,     0.61,     7.46,    10.12,    17.21,    61.92,    65.805182,  -146.980361,  191550.22
115.28324968,    2.426,   20.445,   17.148,    0.602,   38.175,  177.675,  -0.033491,   0.995363,   0.090168,  -0.172785,  -0.094627,   0.980404,   0.984390,   0.017255,   0.175153,  -169.03,    79.86,    95.43,     0.99,     5.25,    10.09,    17.21,    61.92,    65.805251,  -146.980308,  191565.84
115.29324982,    2.427,   20.445,   19.323,    0.603,   38.177,  177.675,  -0.033471,   0.998069,   0.052327,  -0.172799,  -0.057347,   0.983286,   0.984388,   0.023869,   0.174385,  -169.04,    79.86,    93.29,     1.37,     3.05,    10.04,    17.21,    61.91,    65.805320,  -146.980256,  191581.46
115.30325096,    2.429,   20.446,   21.473,    0.601,   38.179,  177.675,  -0.033450,   0.999330,   0.014870,  -0.172813,  -0.020437,   0.984743,   0.984387,   0.030370,   0.173381,  -169.05,    79.86,    91.17,     1.74,     0.87,     9.98,    17.21,    61.91,    65.805390,  -146.980204,  191597.07
115.31325111,    2.431,   20.446,   23.633,    0.600,   38.181,  177.675,  -0.033427,   0.999181,  -0.022804,  -0.172826,   0.016694,   0.984811,   0.984385,   0.036860,   0.172126,  -169.05,    79.86,    89.04,     2.11,    -1.33,     9.91,    17.21,    61.91,    65.805459,  -146.980152,  191612.67
115.32325025,    2.432,   20.446,   25.812,    0.602,   38.183,  177.675,  -0.033403,   0.997593,  -0.060767,  -0.172841,   0.054119,   0.983462,   0.984383,   0.043353,   0.170617,  -169.06,    79.86,    86.89,     2.48,    -3.54,     9.82,    17.21,    61.91,    65.805528,  -146.980099,  191628.27
115.33325139,    2.434,   20.446,   27.968,    0.599,   38.185,  177.676,  -0.033380,   0.994602,  -0.098245,  -0.172856,   0.091073,   0.980728,   0.984381,   0.049719,   0.168883,  -169.07,    79.86,    84.77,     2.85,    -5.72,     9.72,    17.21,    61.91,    65.805598,  -146.980047,  191643.87
115.34325153,    2.436,   20.446,   30.115,    0.600,   38.187,  177.676,  -0.033357,   0.990227,  -0.135415,  -0.172869,   0.127732,   0.976627,   0.984380,   0.055987,   0.166919,  -169.08,    79.86,    82.65,     3.21,    -7.89,     9.61,    17.21,    61.91,    65.805667,  -146.979994,  191659.47
115.35325067,    2.437,   20.446,   32.289,    0.604,   38.189,  177.676,  -0.033331,   0.984380,  -0.172875,  -0.172883,   0.164685,   0.971077,   0.984378,   0.062254,   0.164694,  -169.09,    79.86,    80.50,     3.57,   -10.09,     9.48,    17.21,    61.91,    65.805736,  -146.979942,  191675.07
115.36325181,    2.439,   20.446,   34.465,    0.602,   38.190,  177.676,  -0.033307,   0.977110,  -0.210111,  -0.172899,   0.201425,   0.964123,   0.984376,   0.068440,   0.162232,  -169.10,    79.86,    78.35,     3.92,   -12.29,     9.34,    17.21,    61.90,    65.805806,  -146.979890,  191690.67
115.37325196,    2.441,   20.447,   36.610,    0.596,   38.192,  177.676,  -0.033283,   0.968565,  -0.246524,  -0.172914,   0.237360,   0.955908,   0.984374,   0.074442,   0.159578,  -169.10,    79.86,    76.23,     4.27,   -14.46,     9.18,    17.21,    61.90,    65.805875,  -146.979837,  191706.27
115.38325310,    2.443,   20.447,   38.767,    0.600,   38.194,  177.676,  -0.033253,   0.958603,  -0.282797,  -0.172927,   0.273168,   0.946296,   0.984373,   0.080371,   0.156685,  -169.12,    79.86,    74.09,     4.61,   -16.64,     9.01,    17.21,    61.90,    65.805944,  -146.979785,  191721.87
115.39325224,    2.445,   20.447,   40.948,    0.606,   38.195,  177.675,  -0.033225,   0.947153,  -0.319057,  -0.172942,   0.308970,   0.935216,   0.984371,   0.086251,   0.153537,  -169.13,    79.86,    71.93,     4.95,   -18.84,     8.83,    17.21,    61.90,    65.806013,  -146.979732,  191737.47
115.40325238,    2.447,   20.447,   43.103,    0.601,   38.197,  177.675,  -0.033195,   0.934490,  -0.354440,  -0.172958,   0.343913,   0.922935,   0.984370,   0.091940,   0.150211,  -169.14,    79.86,    69.80,     5.28,   -21.01,     8.64,    17.21,    61.90,    65.806083,  -146.979680,  191753.07
115.41325352,    2.449,   20.447,   45.251,    0.597,   38.199,  177.675,  -0.033165,   0.920555,  -0.389203,  -0.172970,   0.378255,   0.909398,   0.984369,   0.097481,   0.146683,  -169.15,    79.86,    67.66,     5.59,   -23.17,     8.43,    17.21,    61.90,    65.806152,  -146.979628,  191768.68
115.42325366,    2.451,   20.447,   47.424,    0.600,   38.200,  177.675,  -0.033133,   0.905142,  -0.423816,  -0.172980,   0.412456,   0.894404,   0.984368,   0.102946,   0.142906,  -169.16,    79.86,    65.50,     5.91,   -25.35,     8.22,    17.21,    61.90,    65.806221,  -146.979576,  191784.28
115.43325280,    2.453,   20.446,   49.587,    0.601,   38.202,  177.674,  -0.033100,   0.888505,  -0.457671,  -0.172989,   0.445917,   0.878198,   0.984367,   0.108240,   0.138942,  -169.17,    79.86,    63.35,     6.21,   -27.53,     7.99,    17.21,    61.89,    65.806291,  -146.979523,  191799.87
115.44325395,    2.455,   20.446,   51.735,    0.600,   38.204,  177.674,  -0.033067,   0.870737,  -0.490636,  -0.172998,   0.478508,   0.860873,   0.984367,   0.113345,   0.134813,  -169.18,    79.86,    61.21,     6.51,   -29.68,     7.75,    17.21,    61.89,    65.806360,  -146.979471,  191815.48
115.45325409,    2.457,   20.445,   53.903,    0.601,   38.205,  177.673,  -0.033033,   0.851565,  -0.523208,  -0.173005,   0.510719,   0.842161,   0.984367,   0.118337,   0.130454,  -169.19,    79.86,    59.05,     6.80,   -31.85,     7.50,    17.21,    61.89,    65.806430,  -146.979419,  191831.08
115.46325523,    2.460,   20.445,   56.079,    0.601,   38.205,  177.672,  -0.032997,   0.831090,  -0.555158,  -0.173011,   0.542325,   0.822162,   0.984367,   0.123177,   0.125893,  -169.20,    79.86,    56.87,     7.08,   -34.03,     7.23,    17.21,    61.89,    65.806499,  -146.979367,  191846.68
115.47325437,    2.462,   20.444,   58.227,    0.597,   38.206,  177.672,  -0.032963,   0.809708,  -0.585906,  -0.173018,   0.572751,   0.801262,   0.984367,   0.127785,   0.121215,  -169.21,    79.86,    54.73,     7.34,   -36.18,     6.96,    17.21,    61.89,    65.806568,  -146.979314,  191862.28
115.48325451,    2.464,   20.444,   60.380,    0.599,   38.207,  177.671,  -0.032925,   0.787133,  -0.615904,  -0.173025,   0.602444,   0.779181,   0.984367,   0.132222,   0.116358,  -169.23,    79.86,    52.57,     7.60,   -38.32,     6.68,    17.21,    61.89,    65.806637,  -146.979262,  191877.88
115.49325565,    2.466,   20.443,   62.555,    0.604,   38.207,  177.670,  -0.032889,   0.763203,  -0.645321,  -0.173031,   0.631573,   0.755762,   0.984367,   0.136517,   0.111286,  -169.24,    79.86,    50.39,     7.85,   -40.49,     6.39,    17.21,    61.89,    65.806706,  -146.979209,  191893.48
115.50325579,    2.468,   20.443,   64.714,    0.600,   38.208,  177.669,  -0.032852,   0.738361,  -0.673605,  -0.173036,   0.659589,   0.731438,   0.984367,   0.140587,   0.106094,  -169.25,    79.86,    48.23,     8.08,   -42.64,     6.09,    17.21,    61.89,    65.806776,  -146.979157,  191909.08
115.51325493,    2.471,   20.442,   66.858,    0.595,   38.209,  177.668,  -0.032813,   0.712660,  -0.700742,  -0.173041,   0.686481,   0.706259,   0.984368,   0.144432,   0.100793,  -169.26,    79.86,    46.07,     8.30,   -44.78,     5.78,    17.21,    61.89,    65.806845,  -146.979105,  191924.68
115.52325608,    2.473,   20.441,   69.026,    0.600,   38.210,  177.667,  -0.032775,   0.685650,  -0.727193,  -0.173046,   0.712703,   0.679787,   0.984368,   0.148118,   0.095290,  -169.28,    79.86,    43.89,     8.52,   -46.93,     5.47,    17.21,    61.88,    65.806914,  -146.979053,  191940.28
115.53325622,    2.475,   20.441,   71.199,    0.603,   38.211,  177.666,  -0.032735,   0.657600,  -0.752656,  -0.173049,   0.737956,   0.652284,   0.984369,   0.151599,   0.089640,  -169.29,    79.86,    41.70,     8.72,   -49.09,     5.14,    17.21,    61.88,    65.806983,  -146.979000,  191955.88
115.54325536,    2.478,   20.440,   73.347,    0.600,   38.212,  177.665,  -0.032697,   0.628944,  -0.776763,  -0.173054,   0.761877,   0.624175,   0.984369,   0.154831,   0.083931,  -169.30,    79.86,    39.54,     8.91,   -51.22,     4.81,    17.21,    61.88,    65.807052,  -146.978948,  191971.48
115.55325650,    2.480,   20.439,   75.503,    0.599,   38.213,  177.664,  -0.032661,   0.599287,  -0.799868,  -0.173056,   0.784816,   0.595076,   0.984370,   0.157858,   0.078078,  -169.31,    79.86,    37.37,     9.08,   -53.35,     4.48,    17.21,    61.88,    65.807122,  -146.978896,  191987.07
115.56325664,    2.482,   20.438,   77.683,    0.601,   38.214,  177.663,  -0.032621,   0.568439,  -0.822078,  -0.173060,   0.806880,   0.564797,   0.984371,   0.160693,   0.072052,  -169.33,    79.86,    35.16,     9.25,   -55.51,     4.13,    17.21,    61.88,    65.807191,  -146.978844,  192002.65
115.57325778,    2.484,   20.437,   79.840,    0.599,   38.214,  177.662,  -0.032582,   0.537108,  -0.842884,  -0.173059,   0.827561,   0.534034,   0.984372,   0.163268,   0.065988,  -169.34,    79.86,    32.98,     9.40,   -57.64,     3.78,    17.21,    61.88,    65.807260,  -146.978792,  192018.24
115.58325692,    2.487,   20.436,   81.986,    0.600,   38.215,  177.661,  -0.032541,   0.505176,  -0.862403,  -0.173059,   0.846979,   0.502671,   0.984374,   0.165604,   0.059863,  -169.35,    79.86,    30.81,     9.53,   -59.76,     3.43,    17.21,    61.88,    65.807330,  -146.978739,  192033.81
115.59325707,    2.489,   20.435,   84.158,    0.603,   38.215,  177.660,  -0.032502,   0.472147,  -0.880921,  -0.173056,   0.865415,   0.470221,   0.984376,   0.167732,   0.053580,  -169.36,    79.86,    28.62,     9.66,   -61.91,     3.07,    17.21,    61.88,    65.807399,  -146.978687,  192049.39
115.60325821,    2.491,   20.434,   86.336,    0.601,   38.216,  177.658,  -0.032461,   0.438349,  -0.898219,  -0.173056,   0.882653,   0.437007,   0.984377,   0.169628,   0.047207,  -169.38,    79.86,    26.41,     9.77,   -64.06,     2.71,    17.21,    61.87,    65.807469,  -146.978635,  192064.98
115.61325835,    2.494,   20.433,   88.485,    0.597,   38.217,  177.657,  -0.032419,   0.404371,  -0.914020,  -0.173054,   0.898418,   0.403606,   0.984379,   0.171259,   0.040852,  -169.39,    79.86,    24.23,     9.86,   -66.18,     2.34,    17.21,    61.87,    65.807538,  -146.978583,  192080.56
115.62325749,    2.496,   20.432,   90.651,    0.600,   38.218,  177.656,  -0.032378,   0.369555,  -0.928645,  -0.173054,   0.913026,   0.369373,   0.984380,   0.172665,   0.034391,  -169.40,    79.86,    22.04,     9.94,   -68.31,     1.97,    17.21,    61.87,    65.807607,  -146.978530,  192096.14
115.63325863,    2.498,   20.431,   92.830,    0.605,   38.218,  177.654,  -0.032334,   0.333994,  -0.942020,  -0.173051,   0.926408,   0.334399,   0.984382,   0.173830,   0.027843,  -169.42,    79.86,    19.83,    10.01,   -70.46,     1.60,    17.21,    61.87,    65.807676,  -146.978478,  192111.72
115.64325877,    2.501,   20.430,   94.997,    0.602,   38.219,  177.653,  -0.032290,   0.298142,  -0.953975,  -0.173048,   0.938390,   0.299128,   0.984384,   0.174743,   0.021292,  -169.43,    79.86,    17.63,    10.06,   -72.59,     1.22,    17.21,    61.87,    65.807745,  -146.978425,  192127.30
115.65325991,    2.503,   20.429,   97.154,    0.599,   38.220,  177.651,  -0.032246,   0.262052,  -0.964515,  -0.173045,   0.948979,   0.263616,   0.984386,   0.175405,   0.014746,  -169.44,    79.86,    15.44,    10.10,   -74.71,     0.84,    17.21,    61.87,    65.807815,  -146.978373,  192142.88
115.66325906,    2.506,   20.427,   99.327,    0.601,   38.220,  177.650,  -0.032202,   0.225296,  -0.973758,  -0.173042,   0.958294,   0.227440,   0.984388,   0.175825,   0.008127,  -169.46,    79.86,    13.23,    10.13,   -76.85,     0.47,    17.21,    61.87,    65.807884,  -146.978321,  192158.46
115.67325920,    2.508,   20.426,  101.496,    0.602,   38.221,  177.648,  -0.032159,   0.188308,  -0.981583,  -0.173037,   0.966212,   0.191029,   0.984390,   0.175994,   0.001512,  -169.47,    79.86,    11.03,    10.14,   -78.99,     0.09,    17.21,    61.86,    65.807953,  -146.978269,  192174.04
